Gen:        Fevals:          Best:   Improvement:     Mutations:
  11242          11242       -128.885     0.00241958              1
  11246          11246       -128.887       0.001838              1
  11256          11256       -128.917      0.0306094              3
  11281          11281        -128.92     0.00274644              1
  11297          11297       -128.922     0.00176808              1
  11313          11313       -128.934      0.0123979              2
  11338          11338       -129.082       0.147967              1
  11346          11346       -129.085     0.00313228              1
  11396          11396       -129.108      0.0223475              1
  11405          11405       -129.112      0.0045678              1
  11418          11418       -129.117     0.00428576              1
  11460          11460       -129.121     0.00455289              1
  11463          11463       -129.121    8.84076e-05              1
  11470          11470       -129.145      0.0242323              1
  11478          11478       -129.148     0.00241105              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  11499          11499       -129.154     0.00652685              1
  11522          11522       -129.174      0.0193604              2
  11556          11556       -129.178     0.00416061              1
  11613          11613       -129.179     0.00140873              1
  11639          11639       -129.212      0.0330581              1
  11694          11694       -129.232      0.0192934              1
  11755          11755       -129.234     0.00212608              1
  11756          11756        -129.24      0.0060931              1
  11760          11760       -129.242     0.00177006              1
  11772          11772       -129.246     0.00475292              1
  11790          11790       -129.253      0.0068318              1
  11795          11795       -129.272      0.0191363              1
  11829          11829       -129.285      0.0131465              1
  11830          11830       -129.291     0.00508074              1
  11831          11831       -129.381      0.0906641              1
  11874          11874       -129.393      0.0114764              1
  11904          11904       -129.401     0.00847117              1
  11905          11905       -129.408     0.00644487              1
  11920          11920       -129.417      0.0096319              1
  11951          11951       -129.418    0.000668367              1
  11965          11965       -129.425     0.00679818              1
  11975          11975       -129.427     0.00263964              1
  11978          11978       -129.428    0.000875671              1
  12007          12007       -129.433     0.00525433              1
  12040          12040       -129.437     0.00349045              1
  12069          12069       -129.442     0.00538021              1
  12081          12081       -129.442     2.4649e-06              1
  12099          12099        -129.45     0.00741836              1
  12108          12108       -129.451     0.00105142              1
  12221          12221       -129.465      0.0138922              1
  12269          12269       -129.483      0.0179041              2
  12287          12287       -129.519       0.036245              1
  12290          12290       -129.521     0.00196224              1
  12334          12334       -129.521    0.000136353              1
  12416          12416       -129.529     0.00839166              1
  12417          12417        -129.53    0.000185888              1
  12505          12505        -129.53    0.000385439              1
  12515          12515       -129.562       0.032277              1
  12531          12531       -129.591      0.0283791              1
  12555          12555       -129.595     0.00398428              1
  12615          12615       -129.621       0.026146              1
  12638          12638       -129.626     0.00506991              1
  12673          12673       -129.671      0.0451018              1
  12675          12675        -129.68     0.00928551              1
  12678          12678       -129.685     0.00446136              1
  12680          12680       -129.685    0.000128181              1
  12691          12691       -129.708      0.0236405              1
  12746          12746       -129.709    0.000476225              1
  12751          12751       -129.733      0.0244273              1
  12756          12756       -129.745      0.0116627              2

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  12767          12767       -129.748     0.00303693              2
  12769          12769       -129.767      0.0188881              1
  12779          12779       -129.767    0.000102386              1
  12821          12821       -129.767    3.45506e-05              2
  12836          12836        -129.77     0.00321147              1
  12852          12852       -129.773      0.0031166              2
  12865          12865       -129.773    7.27729e-05              1
  12877          12877       -129.775     0.00122827              1
  12949          12949       -129.776     0.00113672              1
  12966          12966       -129.844      0.0683479              1
  12983          12983       -129.863      0.0188294              1
  13012          13012       -129.868     0.00480444              1
  13051          13051       -129.869    0.000821743              1
  13080          13080        -129.89      0.0212103              1
  13106          13106       -129.902      0.0117835              1
  13130          13130       -129.909     0.00703614              1
  13165          13165       -129.911     0.00281954              1
  13177          13177       -129.937      0.0256511              1
  13180          13180       -129.945     0.00753311              1
  13184          13184       -129.959      0.0146169              1
  13203          13203       -129.963     0.00343856              1
  13206          13206       -129.963    0.000116436              1
  13212          13212       -129.966      0.0035943              1
  13223          13223       -129.978       0.011409              1
  13249          13249        -129.99      0.0117657              1
  13251          13251       -129.993     0.00337804              1
  13261          13261       -130.002     0.00863101              1
  13287          13287       -130.002    0.000415642              1
  13288          13288       -130.008     0.00643677              1
  13293          13293       -130.023      0.0146809              1
  13323          13323       -130.023    0.000242957              1
  13331          13331       -130.032      0.0087262              1
  13336          13336       -130.045      0.0128824              1
  13349          13349       -130.047     0.00246883              1
  13379          13379       -130.054     0.00659975              1
  13397          13397        -130.07      0.0163507              1
  13398          13398       -130.076     0.00587107              1
  13417          13417       -130.079     0.00294247              1
  13482          13482        -130.09      0.0109604              1
  13515          13515       -130.117      0.0264321              1
  13518          13518       -130.125     0.00792396              1
  13549          13549       -130.132     0.00701529              1
  13559          13559       -130.134     0.00244746              1
  13571          13571       -130.138     0.00425558              1
  13649          13649       -130.159       0.020299              1
  13658          13658       -130.247      0.0884113              1
  13660          13660       -130.259      0.0116469              1
  13681          13681       -130.266     0.00736852              1
  13688          13688       -130.266    2.70622e-05              1
  13761          13761       -130.269     0.00291443              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  13766          13766        -130.27    0.000813092              1
  13806          13806       -130.271     0.00175338              1
  13844          13844        -130.28     0.00850042              2
  13956          13956       -130.283      0.0034833              1
  13980          13980       -130.325      0.0419789              1
  14071          14071        -130.33     0.00471654              1
  14129          14129       -130.344      0.0141478              1
  14141          14141       -130.349     0.00430872              1
  14183          14183       -130.351     0.00205328              1
  14206          14206       -130.355     0.00445442              1
  14233          14233       -130.402      0.0464241              2
  14306          14306       -130.404     0.00262276              1
  14336          14336       -130.408     0.00375694              1
  14417          14417       -130.489      0.0808046              1
  14420          14420       -130.508      0.0192014              1
  14537          14537       -130.516     0.00778833              1
  14649          14649       -130.516    0.000522108              1
  14666          14666       -130.521     0.00474401              1
  14676          14676       -130.523     0.00240617              2
  14718          14718       -130.526     0.00273753              1
  14750          14750       -130.526    0.000344327              1
  14793          14793       -130.527    0.000407536              1
  14808          14808       -130.532     0.00502536              1
  14896          14896       -130.564      0.0325306              1
  14906          14906       -130.567     0.00264916              1
  14934          14934       -130.568     0.00128466              1
  14942          14942       -130.583      0.0148859              2
  14997          14997       -130.608      0.0248569              2
  15084          15084       -130.617     0.00879507              1
  15086          15086       -130.622     0.00460694              1
  15114          15114       -130.623     0.00111819              1
  15188          15188       -130.653      0.0306476              1
  15238          15238       -130.658     0.00461977              1
  15309          15309       -130.658    2.34861e-05              1
  15348          15348       -130.662     0.00391608              1
  15384          15384       -130.668     0.00641405              1
  15387          15387       -130.668    1.83866e-06              1
  15394          15394       -130.673     0.00459656              1
  15424          15424       -130.695      0.0218119              1
  15488          15488       -130.698     0.00290808              2
  15508          15508       -130.698    0.000417317              1
  15571          15571       -130.704     0.00634134              1
  15617          15617       -130.715      0.0106623              1
  15645          15645       -130.724     0.00866699              1
  15676          15676       -130.729     0.00490929              1
  15677          15677       -130.743      0.0140436              1
  15714          15714       -130.745     0.00214598              1
  15759          15759       -130.753     0.00791877              1
  15772          15772       -130.773      0.0204074              1
  15778          15778       -130.809      0.0362928              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  15806          15806       -130.829      0.0197149              2
  15814          15814       -130.849      0.0198356              1
  15815          15815       -130.851     0.00196353              1
  15820          15820       -130.854      0.0026398              1
  15829          15829       -130.854    0.000596796              1
  15844          15844       -130.871      0.0164776              1
  15872          15872       -130.871    0.000124147              1
  15885          15885       -130.872     0.00100291              1
  15895          15895        -130.88      0.0078034              1
  15918          15918       -130.882     0.00244863              1
  15961          15961       -130.886     0.00411193              1
  15984          15984       -130.892     0.00600149              1
  16001          16001       -130.895     0.00283912              1
  16010          16010       -130.896     0.00116282              1
  16050          16050       -130.906      0.0101655              1
  16082          16082       -130.907     0.00046876              1
  16084          16084       -130.917      0.0103295              1
  16095          16095       -130.918     0.00089417              1
  16100          16100       -130.929      0.0111909              1
  16127          16127       -130.931     0.00135785              1
  16164          16164        -131.04       0.109634              1
  16206          16206       -131.059      0.0193068              1
  16210          16210       -131.075      0.0157959              1
  16216          16216       -131.077      0.0012855              1
  16226          16226         -131.1      0.0238012              2
  16246          16246       -131.105     0.00433505              1
  16248          16248       -131.209       0.104087              1
  16299          16299       -131.212     0.00364497              1
  16337          16337       -131.215     0.00254933              1
  16355          16355       -131.226       0.010979              1
  16357          16357       -131.237      0.0110495              1
  16367          16367       -131.237    4.89432e-05              1
  16383          16383       -131.266      0.0294374              1
  16406          16406       -131.269     0.00233505              1
  16461          16461       -131.269    0.000624888              1
  16478          16478        -131.27    0.000414248              1
  16522          16522       -131.313      0.0433924              2
  16523          16523       -131.323     0.00941237              1
  16524          16524       -131.325     0.00268712              1
  16539          16539       -131.328     0.00280061              1
  16548          16548       -131.337     0.00929706              1
  16552          16552        -131.36      0.0230162              1
  16584          16584       -131.373      0.0122424              1
  16590          16590       -131.373    0.000592469              2
  16710          16710       -131.383     0.00961258              1
  16731          16731       -131.413      0.0296368              1
  16738          16738       -131.413    0.000130457              1
  16773          16773       -131.435      0.0225705              1
  16786          16786       -131.441     0.00614592              1
  16790          16790       -131.448     0.00622778              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  16800          16800       -131.478      0.0301411              1
  16808          16808       -131.479     0.00134539              1
  16828          16828       -131.487     0.00839396              1
  16903          16903        -131.49     0.00243083              1
  16920          16920       -131.495     0.00495266              1
  16923          16923       -131.495    0.000133387              1
  16932          16932       -131.497     0.00210977              1
  16949          16949       -131.505     0.00805536              1
  16985          16985        -131.51     0.00452052              2
  17008          17008        -131.51    0.000380487              1
  17029          17029       -131.515     0.00473769              1
  17052          17052       -131.519     0.00391646              1
  17086          17086       -131.527     0.00866965              1
  17152          17152       -131.542      0.0141726              1
  17171          17171       -131.542    0.000898885              1
  17339          17339       -131.543    0.000673274              1
  17342          17342       -131.549     0.00609565              1
  17345          17345       -131.553     0.00351607              1
  17392          17392       -131.557     0.00431435              1
  17430          17430       -131.586      0.0287728              1
  17431          17431       -131.588     0.00208983              1
  17454          17454        -131.59     0.00224909              1
  17509          17509       -131.592     0.00166236              1
  17588          17588       -131.593    0.000864121              1
  17628          17628       -131.601     0.00829024              1
  17642          17642        -131.61     0.00934861              1
  17644          17644       -131.633      0.0224508              1
  17665          17665        -131.64       0.007567              1
  17695          17695       -131.645     0.00500328              1
  17753          17753       -131.651     0.00541609              1
  17821          17821       -131.703      0.0522975              1
  17834          17834       -131.721      0.0177697              2
  17886          17886       -131.727     0.00596595              1
  17943          17943       -131.735     0.00850199              1
  17969          17969       -131.736     0.00086138              1
  18005          18005       -131.741     0.00518234              1
  18096          18096       -131.741    6.42327e-05              1
  18178          18178       -131.748     0.00697655              1
  18187          18187        -131.75     0.00140678              1
  18191          18191       -131.752     0.00252732              1
  18227          18227       -131.754      0.0015649              1
  18239          18239       -131.763     0.00919729              1
  18275          18275       -131.765     0.00165201              1
  18376          18376        -131.77     0.00567598              2
  18377          18377       -131.771     0.00102694              1
  18389          18389       -131.778     0.00632426              1
  18408          18408       -131.792      0.0143923              1
  18423          18423       -131.796     0.00374263              1
  18428          18428         -131.8     0.00394579              1
  18470          18470       -131.803     0.00351441              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  18480          18480       -131.803    0.000135069              1
  18514          18514       -131.814      0.0103288              1
  18552          18552       -131.815     0.00141009              1
  18665          18665       -131.826      0.0108508              1
  18678          18678       -131.835     0.00857528              1
  18679          18679       -131.849      0.0147192              1
  18696          18696       -131.849    7.98941e-05              1
  18706          18706       -131.875      0.0258542              1
  18815          18815       -131.894      0.0190099              1
  18845          18845       -131.895     0.00106691              1
  18976          18976       -131.903     0.00732613              1
  18993          18993       -131.903    2.81957e-06              1
  19107          19107       -131.908     0.00493969              1
  19178          19178       -131.911     0.00294123              1
  19184          19184       -131.912     0.00124329              1
  19189          19189       -131.921      0.0091753              1
  19270          19270       -131.928     0.00745894              1
  19418          19418       -131.933     0.00416986              1
  19491          19491        -131.96      0.0269796              1
  19534          19534       -131.968     0.00802973              1
  19613          19613       -131.974     0.00648484              1
  19630          19630       -131.977     0.00263496              1
  19655          19655       -131.978    0.000789553              1
  19759          19759        -131.98     0.00238415              1
  19772          19772        -131.98    0.000270964              1
  19790          19790       -131.981     0.00112581              1
  19833          19833       -132.002       0.020438              1
  19870          19870       -132.033      0.0311663              1
  19900          19900        -132.07      0.0374042              1
  19919          19919       -132.072     0.00138871              1
  19929          19929       -132.206       0.133995              1
  19955          19955       -132.208     0.00218575              2
  19973          19973       -132.209     0.00142481              1
  19991          19991       -132.214     0.00478467              1
  20017          20017       -132.215     0.00099182              1
  20062          20062       -132.237      0.0215394              1
  20093          20093       -132.239     0.00189204              1
  20144          20144       -132.245     0.00639198              1
  20214          20214       -132.252     0.00754288              1
  20332          20332       -132.258     0.00568704              1
  20333          20333       -132.258    0.000141622              1
  20431          20431        -132.26     0.00148972              1
  20437          20437       -132.261     0.00100309              1
  20444          20444       -132.267       0.005684              2
  20601          20601       -132.319      0.0524461              1
  20752          20752        -132.32    0.000785763              1
  20838          20838       -132.358       0.037811              1
  20901          20901       -132.366     0.00878947              1
  20910          20910        -132.37     0.00323053              1
  20916          20916        -132.37    0.000624652              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  20944          20944       -132.371    0.000366577              1
  20946          20946        -132.38     0.00917853              1
  20953          20953       -132.381     0.00133077              1
  21035          21035       -132.402      0.0205722              1
  21040          21040       -132.405     0.00325703              1
  21059          21059       -132.407     0.00169913              1
  21081          21081       -132.417       0.010538              1
  21131          21131       -132.423     0.00577804              1
  21337          21337       -132.431     0.00857298              1
  21364          21364       -132.434     0.00268248              1
  21433          21433       -132.436     0.00200159              1
  21478          21478        -132.44     0.00352217              1
  21558          21558        -132.44    2.67358e-05              1
  21569          21569       -132.443     0.00347056              1
  21583          21583       -132.443    0.000174925              1
  21597          21597       -132.471      0.0273295              1
  21607          21607       -132.475     0.00453776              1
  21609          21609        -132.49      0.0148228              1
  21676          21676       -132.523      0.0329433              1
  21688          21688       -132.546      0.0229323              1
  21690          21690       -132.552     0.00590973              1
  21738          21738       -132.562      0.0101565              1
  21860          21860       -132.562    0.000164657              1
  21886          21886       -132.574       0.012111              1
  21915          21915       -132.577      0.0026845              1
  21933          21933       -132.578     0.00118002              1
  21985          21985       -132.585     0.00654144              1
  22102          22102       -132.599      0.0138556              1
  22153          22153       -132.603     0.00426581              1
  22159          22159       -132.605     0.00261762              1
  22171          22171       -132.643      0.0377056              1
  22175          22175       -132.644    0.000821007              1
  22183          22183       -132.654     0.00980066              1
  22233          22233       -132.685       0.031058              1
  22277          22277       -132.733      0.0486034              1
  22315          22315       -132.737     0.00383533              1
  22377          22377       -132.741     0.00363563              1
  22469          22469        -132.76       0.019358              1
  22559          22559       -132.761     0.00063653              1
  22706          22706       -132.811      0.0503608              1
  22737          22737        -132.82      0.0083354              1
  22758          22758       -132.821     0.00110482              1
  22806          22806       -132.821    0.000558896              1
  22913          22913       -132.839      0.0172884              1
  22936          22936       -132.842     0.00302312              2
  23006          23006       -132.849       0.007858              1
  23155          23155       -132.849    7.35784e-05              1
  23209          23209       -132.853     0.00368451              1
  23278          23278       -132.855     0.00194884              1
  23325          23325       -132.859     0.00373985              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  23384          23384       -132.876      0.0175308              1
  23450          23450       -132.906      0.0294224              3
  23458          23458       -132.913     0.00716009              1
  23469          23469       -132.953       0.040542              1
  23484          23484       -132.971      0.0174922              1
  23522          23522       -132.972     0.00109664              1
  23558          23558       -132.972    0.000129743              1
  23658          23658       -132.981     0.00843924              1
  23663          23663       -132.981    3.36818e-05              1
  23684          23684       -132.981    0.000405718              1
  23731          23731       -132.982    0.000787584              1
  23796          23796       -132.984     0.00247516              1
  23831          23831       -132.985    0.000840093              1
  23906          23906       -132.986    0.000635987              1
  23913          23913       -132.987     0.00154309              1
  23926          23926       -132.988     0.00106483              1
  23931          23931       -132.998      0.0100113              1
  23998          23998       -133.004     0.00590534              1
  24019          24019        -133.01     0.00546325              1
  24071          24071       -133.013     0.00331379              1
  24105          24105       -133.052      0.0386932              1
  24143          24143       -133.053     0.00153018              1
  24148          24148       -133.056     0.00300615              1
  24180          24180       -133.061     0.00485379              1
  24229          24229       -133.065     0.00404041              1
  24236          24236       -133.068     0.00257058              1
  24247          24247       -133.083      0.0155809              1
  24295          24295       -133.095      0.0112608              1
  24307          24307       -133.122      0.0272618              1
  24353          24353       -133.124     0.00222594              1
  24375          24375       -133.124    0.000299712              1
  24426          24426        -133.13     0.00511833              1
  24548          24548        -133.13    6.39668e-05              1
  24592          24592       -133.139     0.00959171              2
  24605          24605       -133.144     0.00457691              1
  24625          24625       -133.147     0.00310422              1
  24646          24646       -133.147    0.000554117              1
  24673          24673        -133.21      0.0622016              1
  24696          24696       -133.215     0.00577686              1
  24719          24719       -133.224      0.0080794              1
  24844          24844       -133.236      0.0129197              1
  24931          24931       -133.239     0.00224924              1
  25159          25159       -133.242     0.00344516              1
  25340          25340       -133.243    0.000753245              1
  25388          25388       -133.244     0.00119942              1
  25430          25430       -133.257      0.0127695              1
  25434          25434        -133.32      0.0626431              1
  25524          25524       -133.322     0.00298444              2
  25545          25545        -133.33     0.00747363              1
  25612          25612       -133.335     0.00453829              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  25693          25693       -133.351      0.0164679              2
  25726          25726       -133.352     0.00136556              1
  25789          25789       -133.356     0.00322547              1
  25844          25844       -133.358     0.00245159              1
  25858          25858       -133.358    7.64035e-05              1
  25927          25927       -133.364     0.00596504              1
  25941          25941       -133.366      0.0016516              1
  25957          25957       -133.402      0.0361869              1
  26025          26025       -133.416      0.0136926              1
  26038          26038        -133.44      0.0245406              1
  26040          26040        -133.44    0.000229752              1
  26103          26103       -133.449     0.00819149              2
  26104          26104       -133.487      0.0389442              1
  26108          26108         -133.5      0.0123274              1
  26142          26142       -133.653       0.152838              1
  26185          26185       -133.663      0.0105496              1
  26198          26198       -133.665     0.00142922              1
  26304          26304       -133.676      0.0112083              1
  26432          26432       -133.678     0.00250498              1
  26447          26447       -133.681     0.00274029              1
  26511          26511       -133.687     0.00546076              1
  26519          26519       -133.688     0.00124239              1
  26559          26559       -133.693     0.00499045              1
  26687          26687       -133.695      0.0019237              1
  26697          26697       -133.696     0.00155748              2
  26723          26723       -133.697     0.00106434              1
  26724          26724         -133.7      0.0030348              1
  26728          26728       -133.718      0.0172292              1
  26760          26760       -133.726     0.00809209              1
  26773          26773       -133.793      0.0677098              1
  26867          26867       -133.802     0.00813736              1
  26936          26936       -133.807     0.00515428              1
  27012          27012       -133.817       0.010707              1
  27086          27086       -133.819      0.0020808              1
  27092          27092       -133.823     0.00387218              1
  27096          27096       -133.826     0.00216209              1
  27107          27107       -133.828     0.00253028              1
  27110          27110       -133.859      0.0310533              1
  27211          27211       -133.861     0.00180474              1
  27364          27364       -133.868     0.00676899              1
  27450          27450       -133.923      0.0555984              1
  27562          27562       -133.923    0.000208656              1
  27596          27596       -133.931      0.0075519              1
  27614          27614       -133.999      0.0682025              2
  27649          27649       -133.999    0.000172935              1
  27788          27788       -134.001     0.00199695              1
  27870          27870       -134.008     0.00645702              1
  27914          27914       -134.012     0.00437349              1
  27936          27936       -134.015     0.00290748              1
  27943          27943       -134.022     0.00703913              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  27968          27968       -134.024     0.00212605              1
  28002          28002       -134.027     0.00223834              1
  28130          28130       -134.028     0.00141467              1
  28195          28195       -134.028    0.000102851              1
  28210          28210       -134.034     0.00576802              1
  28263          28263       -134.036     0.00177687              1
  28416          28416       -134.039     0.00316232              1
  28508          28508       -134.046     0.00714031              1
  28842          28842       -134.046    0.000204884              1
  28892          28892       -134.046    0.000309085              1
  29041          29041       -134.055     0.00893868              1
  29130          29130       -134.055    9.36245e-05              1
  29154          29154       -134.056    0.000732746              1
  29186          29186       -134.057    0.000703249              1
  29225          29225       -134.095      0.0380507              1
  29238          29238       -134.096    0.000606337              1
  29241          29241       -134.113      0.0177622              1
  29264          29264       -134.118     0.00485162              1
  29374          29374       -134.118    4.85158e-05              1
  29489          29489       -134.119     0.00114733              1
  29544          29544       -134.122       0.002821              1
  29571          29571       -134.122    2.70954e-05              1
  29579          29579       -134.142      0.0195585              1
  29690          29690       -134.223      0.0809733              1
  29695          29695       -134.231     0.00795849              1
  29821          29821       -134.234     0.00368127              1
  29832          29832       -134.235    0.000981712              1
  29849          29849       -134.236    0.000178526              1
  29857          29857       -134.246      0.0103451              1
  29877          29877        -134.25     0.00418115              1
  29895          29895       -134.252      0.0015775              1
  29963          29963       -134.252    0.000606383              1
  29964          29964       -134.257     0.00490606              1
  29982          29982        -134.29      0.0329529              1
  29998          29998       -134.291    0.000608521              1
  30036          30036       -134.291    0.000241646              1
  30066          30066       -134.298     0.00710025              1
  30098          30098       -134.319       0.021023              1
  30190          30190       -134.348      0.0288874              1
  30247          30247       -134.353     0.00500625              1
  30306          30306       -134.379      0.0265198              1
  30459          30459        -134.38    0.000929309              1
  30597          30597       -134.398      0.0171159              1
  30684          30684       -134.398    0.000263734              2
  30785          30785        -134.42      0.0224072              1
  30877          30877       -134.427     0.00641164              1
  30879          30879       -134.428      0.0011196              1
  30980          30980       -134.428     0.00020459              1
  31092          31092       -134.445      0.0167906              1
  31094          31094       -134.448     0.00372297              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  31231          31231       -134.454     0.00547666              1
  31448          31448       -134.458     0.00405337              2
  31496          31496       -134.467     0.00872643              1
  31600          31600       -134.475     0.00786249              1
  31669          31669       -134.481     0.00678682              1
  31763          31763       -134.493      0.0111586              1
  31783          31783       -134.493    0.000783683              1
  31929          31929       -134.539      0.0460948              1
  31956          31956       -134.541     0.00209945              1
  32021          32021       -134.546     0.00408807              1
  32143          32143       -134.548     0.00242203              1
  32193          32193        -134.55      0.0024602              1
  32220          32220       -134.551    0.000664451              1
  32493          32493       -134.581      0.0302052              1
  32565          32565       -134.594      0.0121781              1
  32724          32724       -134.595     0.00154462              1
  32784          32784       -134.599     0.00396696              2
  32868          32868       -134.603     0.00435191              1
  32886          32886       -134.607     0.00400942              1
  32918          32918       -134.617     0.00930652              1
  32923          32923       -134.619     0.00271232              1
  32984          32984        -134.62    0.000313606              1
  33020          33020       -134.623     0.00307043              1
  33051          33051       -134.627     0.00384349              1
  33070          33070       -134.628    0.000957989              1
  33144          33144       -134.634     0.00641422              1
  33161          33161       -134.644      0.0102883              2
  33188          33188       -134.648     0.00377709              1
  33196          33196       -134.649    0.000492284              1
  33244          33244       -134.651     0.00235826              1
  33428          33428       -134.663      0.0123242              1
  33471          33471       -134.671     0.00767337              1
  33505          33505       -134.677     0.00599586              1
  33512          33512       -134.679     0.00169175              1
  33594          33594       -134.684     0.00583292              1
  33606          33606       -134.696      0.0115189              1
  33730          33730       -134.701     0.00517901              1
  33765          33765       -134.708     0.00713156              1
  33766          33766       -134.712     0.00371793              1
  33864          33864       -134.727      0.0148343              1
  33885          33885       -134.734     0.00764349              1
  33899          33899       -134.736     0.00160753              1
  33903          33903       -134.737    0.000587564              1
  33962          33962       -134.745     0.00821116              1
  33992          33992       -134.754     0.00889471              1
  34105          34105       -134.758     0.00441762              1
  34109          34109       -134.758    0.000240898              1
  34275          34275       -134.761     0.00260147              1
  34335          34335       -134.771      0.0098417              1
  34336          34336        -134.78     0.00933943              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  34472          34472       -134.782     0.00167046              2
  34505          34505       -134.791     0.00871623              1
  34515          34515       -134.794     0.00384744              1
  34588          34588       -134.795    9.64767e-05              1
  34626          34626       -134.796     0.00182113              1
  34681          34681       -134.806     0.00938825              1
  34684          34684       -134.806    0.000195363              1
  34760          34760       -134.808     0.00173847              1
  34797          34797       -134.808    0.000339434              1
  34934          34934       -134.809     0.00103142              1
  34937          34937       -134.815     0.00628526              1
  34944          34944       -134.822     0.00622545              1
  34966          34966       -134.825     0.00321799              1
  35012          35012       -134.827     0.00210312              2
  35090          35090       -134.827    0.000228673              1
  35200          35200       -134.828    0.000721251              1
  35259          35259       -134.833     0.00551253              1
  35485          35485       -134.844      0.0105347              1
  35618          35618       -134.852     0.00829561              1
  35641          35641       -134.852    6.37278e-05              1
  35769          35769       -134.852     5.8845e-05              1
  35782          35782       -134.853    0.000701062              1
  35794          35794       -134.857     0.00406325              1
  35888          35888       -134.866     0.00846869              1
  35926          35926       -134.876      0.0105684              1
  36085          36085       -134.877     0.00099853              1
  36197          36197       -134.877    0.000291516              1
  36252          36252       -134.881     0.00358557              1
  36281          36281       -134.889     0.00829597              1
  36318          36318       -134.894     0.00428951              1
  36327          36327       -134.895     0.00111114              1
  36367          36367       -134.895    3.30726e-05              1
  36549          36549         -134.9     0.00541684              1
  36630          36630       -134.919      0.0191113              1
  36841          36841        -134.92    0.000945145              1
  36899          36899       -134.921    0.000981003              1
  36931          36931       -134.929     0.00829434              1
  36949          36949       -134.935     0.00529026              1
  37008          37008       -134.971       0.036266              1
  37076          37076       -134.974     0.00265174              2
  37130          37130       -134.996      0.0218858              1
  37163          37163       -135.004     0.00872093              1
  37180          37180        -135.01     0.00562144              1
  37192          37192       -135.016     0.00581974              1
  37346          37346       -135.017     0.00148908              1
  37395          37395       -135.018    0.000817207              1
  37465          37465        -135.03      0.0121249              1
  37489          37489       -135.036     0.00553143              1
  37507          37507        -135.04     0.00450095              1
  37597          37597       -135.042     0.00182335              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  37626          37626       -135.042    0.000218471              1
  37634          37634       -135.043    0.000576284              1
  37753          37753       -135.052     0.00936884              1
  37767          37767       -135.055     0.00241551              1
  37811          37811       -135.062     0.00747875              2
  37819          37819       -135.063     0.00106038              1
  37881          37881       -135.067     0.00410725              1
  38235          38235       -135.072     0.00440889              1
  38285          38285       -135.074     0.00224529              1
  38392          38392       -135.075    0.000779568              1
  38503          38503       -135.079      0.0044985              1
  38669          38669       -135.087     0.00778504              1
  38690          38690       -135.094     0.00720471              1
  38920          38920       -135.097     0.00331569              1
  39005          39005       -135.115      0.0171369              1
  39055          39055       -135.116      0.0013516              1
  39138          39138       -135.142      0.0256468              1
  39157          39157       -135.142    0.000773216              1
  39299          39299       -135.144     0.00149618              1
  39366          39366       -135.146     0.00204603              1
  39375          39375       -135.155     0.00898635              1
  39385          39385       -135.157     0.00249566              1
  39417          39417       -135.158    0.000865337              1
  39640          39640       -135.159    0.000271602              1
